12.12	63.03
12.12	56.97
12.15	52.24
12.18	51.16
12.23	46.48
12.23	46.48
12.22	45.22
12.19	39.02
12.14	42.49
12.14	38.84
12.15	37.67
12.18	37.76
12.24	41.60
12.24	35.50
12.24	37.93
12.18	38.96
12.15	36.46
12.14	37.62
12.14	37.62
12.20	39.03
12.22	41.55
12.24	37.93
12.23	33.02
12.20	36.61
12.18	37.75
12.16	32.82
12.16	31.61
12.18	29.23
12.21	28.09
12.26	24.51
12.26	24.51
12.24	24.48
12.22	24.44
12.16	23.10
12.16	21.89
12.17	20.69
12.24	19.58
12.26	19.62
12.27	19.63
12.26	20.85
12.21	18.31
12.18	19.49
12.16	18.25
12.19	15.84
12.21	14.65
12.24	18.35
12.26	18.39
12.26	17.16
12.24	18.35
12.20	17.09
12.17	19.47
12.17	18.25
12.19	17.07
12.22	18.33
12.26	15.94
12.26	22.08
12.26	18.39
12.19	15.85
12.17	17.04
12.16	17.03
12.17	17.04
12.23	18.35
12.26	17.16
12.27	18.40
12.24	13.46
12.21	15.88
12.19	17.06
12.17	18.26
12.18	15.84
12.21	18.31
12.24	15.91
12.27	18.40
12.26	19.62
12.24	17.13
12.21	15.88
12.16	18.24
12.17	14.60
12.18	17.06
12.25	15.93
12.26	17.17
12.27	15.95
12.26	14.71
12.19	18.29
12.17	17.04
12.16	19.46
12.20	17.07
12.23	22.01
12.25	19.60
12.26	20.85
12.24	17.13
12.21	18.32
12.18	18.28
12.16	20.67
12.18	20.71
12.20	17.09
12.23	15.90
12.26	19.62
12.25	19.60
12.23	20.79
12.16	21.90
12.15	24.30
12.16	25.53
12.18	25.57
12.24	28.15
12.25	26.95
12.26	24.51
12.24	28.15
12.18	25.57
12.16	29.17
12.14	26.72
12.19	26.82
12.22	24.43
12.24	26.93
12.25	25.73
12.22	26.89
12.20	29.27
12.17	30.42
12.14	31.58
12.16	32.83
12.18	30.46
12.21	39.07
12.24	42.83
12.22	46.45
12.20	46.35
12.13	46.10
12.12	48.47
12.12	48.48
12.14	50.97
12.20	56.12
12.21	59.82
12.20	63.44
12.18	65.78
12.10	72.63
