13.45	44.38
13.44	40.32
13.43	34.92
13.38	29.43
13.36	29.40
13.36	28.06
13.42	25.49
13.44	22.86
13.45	25.56
13.46	26.93
13.42	21.48
13.40	26.80
13.38	25.43
13.37	25.41
13.39	25.44
13.41	24.14
13.46	21.54
13.46	24.23
13.45	24.21
13.43	20.15
13.38	20.06
13.37	18.72
13.37	21.40
13.42	22.82
13.44	20.17
13.46	20.19
13.44	22.86
13.42	20.13
13.40	21.43
13.38	20.06
13.38	20.07
13.40	21.43
13.42	20.13
13.46	22.88
13.46	22.88
13.44	21.51
13.38	18.74
13.37	22.73
0.11	8.01
0.10	7.60
0.10	7.77
0.10	7.70
0.11	7.91
0.11	8.10
0.10	7.71
0.10	7.61
0.10	7.84
0.10	7.71
0.10	7.64
0.10	7.54
0.10	7.72
0.10	7.64
0.10	7.55
0.10	7.70
0.10	7.63
0.10	7.57
0.10	7.70
0.10	7.65
0.10	7.54
0.10	7.47
0.10	7.33
0.10	7.53
0.10	7.48
0.10	7.62
0.10	7.54
0.10	7.49
0.10	7.47
0.10	7.56
0.10	7.48
0.10	7.50
0.10	7.56
0.10	7.50
0.11	7.78
0.10	7.49
0.10	7.52
